room_type,host_acceptance_rate,price,availability_365,review_scores_rating,review_scores_cleanliness,review_scores_communication,number_of_reviews
2,0.00,326.00,323,5,4.97,5,39
2,0.00,1000.00,365,5,4.5,5,2
1,0.00,1200.00,0,4.92,4.81,4.99,0
2,1.00,900.00,365,4.92,4.81,4.99,0
2,1.00,300.00,288,4.92,4.81,4.99,79
1,0.80,1117.00,341,4.81,4.88,4.81,130
2,1.00,480.00,170,4.88,5,4.96,93
1,0.80,1005.00,336,4.75,4.98,4.88,60
1,1.00,559.00,357,4.52,4.54,4.79,114
1,0.80,842.00,339,4.71,4.88,4.92,24
2,0.33,250.00,0,5,5,5,7
1,0.96,1628.00,98,4.88,4.89,4.95,202
1,1.00,3429.00,295,4.96,4.85,4.99,172
1,0.99,485.00,343,4.43,4.44,4.76,105
2,0.62,539.00,294,4.83,4.94,5,19
1,0.33,1000.00,235,4.5,5,5,6
2,1.00,450.00,365,5,5,5,0
1,1.00,1185.00,352,5,5,5,1
2,0.84,309.00,148,4.94,4.98,4.94,51
2,0.94,300.00,83,4.78,4.87,4.92,0
1,0.94,1106.00,145,4.78,4.87,4.92,166
2,1.00,420.00,267,4.69,4.69,4.92,13
1,1.00,2783.00,13,4.68,4.76,4.95,41
2,0.46,499.00,179,4.88,5,5,8
2,0.67,450.00,0,3,2,3,0
1,1.00,950.00,205,3,2,3,1
1,1.00,530.00,114,4.91,4.87,4.94,68
2,0.87,300.00,265,4.88,4.5,5,8
1,0.00,1700.00,89,4.56,4.59,4.93,0
1,1.00,1421.00,307,4.56,4.59,4.93,71
2,1.00,10000.00,179,4.91,5,4.94,35
2,0.87,300.00,84,4.84,4.88,5,25
1,1.00,700.00,330,4.72,4.87,4.98,53
1,0.80,3092.00,352,4.68,4.84,4.88,25
1,0.80,3395.00,323,4.58,4.88,4.85,40
1,0.52,1200.00,332,4.8,4.7,5,12
1,0.50,607.00,322,4.92,5,5,15
1,1.00,698.00,307,4.79,4.78,4.92,178
1,0.96,2500.00,330,4.91,4.82,4.93,121
2,1.00,250.00,365,4.68,4.73,4.93,0
2,0.82,739.00,0,4.68,4.73,4.93,69
1,0.82,1200.00,363,5,4.8,5,11
1,1.00,1000.00,0,4.96,4.97,5,74
1,0.94,1100.00,176,4.62,4.68,4.94,34
2,0.87,250.00,265,5,5,4.82,11
1,1.00,2950.00,145,4.97,4.91,4.97,59
2,0.75,390.00,81,4.69,4.92,4.92,13
2,1.00,385.00,173,5,5,5,1
2,1.00,500.00,357,4.75,4.77,4.9,153
1,1.00,1318.00,161,4.79,4.94,4.98,99
2,0.21,305.00,154,4.85,4.8,5,55
1,1.00,2197.00,358,4.87,4.91,4.97,121
2,1.00,3000.00,365,2,1,1,1
1,0.00,899.00,51,4.78,4.86,4.84,86
1,0.50,1100.00,66,4.86,5,5,7
1,0.85,1578.00,251,4.94,4.89,4.97,66
1,1.00,911.00,339,4.88,4.82,4.86,85
4,0.44,201.00,81,4.53,4.82,4.79,49
2,0.97,400.00,360,4.73,4.66,4.93,44
2,0.00,330.00,267,0,4.78,4.92,1
1,0.99,558.00,343,4.77,4.78,4.92,166
2,0.97,400.00,157,4.76,4.63,4.89,123
4,0.44,200.00,83,5,5,5,2
1,0.67,770.00,74,4.92,4.99,4.99,132
1,0.67,600.00,329,4.67,4.9,4.9,22
2,0.87,400.00,265,5,4.75,5,12
1,0.36,2496.00,365,5,5,5,4
2,0.99,2500.00,358,4.43,4.48,4.58,0
1,0.99,1390.00,240,4.43,4.48,4.58,109
1,1.00,897.00,331,4.93,4.92,4.93,178
2,0.83,555.00,351,2.5,2.5,5,0
2,0.83,600.00,364,2.5,2.5,5,2
1,0.93,884.00,65,4.84,4.9,4.9,31
2,0.83,2520.00,360,5,5,4.75,4
1,1.00,4373.00,214,4.97,4.98,4.99,212
1,0.52,470.00,287,5,4.75,5,4
1,1.00,273.00,244,4.92,4.97,4.97,149
1,0.92,2200.00,356,5,5,5,4
1,0.93,874.00,91,4.72,4.83,4.85,137
2,0.99,238.00,5,4.83,4.5,5,6
2,0.99,894.00,261,4.78,4.9,4.79,183
1,0.94,725.00,41,4.82,4.89,4.92,147
1,1.00,1264.00,149,4.8,4.83,4.82,303
1,0.94,800.00,119,4.29,4.5,4.57,14
2,0.88,390.00,321,4.91,4.96,4.96,45
1,0.65,1038.00,13,4.62,4.62,4.62,14
2,1.00,594.00,365,4.67,4.42,4.58,12
2,1.00,260.00,113,5,5,5,8
2,1.00,486.00,326,5,5,5,1
2,0.88,650.00,157,4.92,4.92,4.84,91
2,0.98,320.00,332,4.88,4.73,4.85,26
1,0.80,400.00,291,4.8,5,5,5
2,0.00,290.00,264,4.97,4.94,4.94,32
2,0.00,295.00,87,5,5,5,0
2,0.97,571.00,362,5,5,5,1
1,0.97,780.00,16,4.72,4.72,4.94,19
2,0.97,600.00,125,4.87,4.91,4.94,254
1,1.00,1600.00,365,4.74,4.67,4.86,82
1,1.00,779.00,11,4.7,4.67,4.82,66
1,1.00,1640.00,79,4.69,4.69,4.92,14
2,0.99,665.00,230,4.71,4.87,4.72,230
1,1.00,700.00,0,4.75,4.88,4.75,65
2,0.00,279.00,88,4.87,4.86,4.97,0
1,1.00,2995.00,312,4.87,4.86,4.97,71
2,0.99,315.00,174,4.67,4.83,4.92,13
1,0.99,1200.00,54,4.81,4.81,4.93,44
1,0.33,600.00,306,4.6,4.4,4.8,15
1,0.94,710.00,65,4.91,4.93,4.96,119
2,0.99,221.00,339,4.84,4.9,4.9,116
1,1.00,3255.00,133,4.95,4.92,5,38
1,0.99,680.00,339,4.87,4.84,4.95,129
1,1.00,2542.00,74,4.94,4.96,4.97,167
1,1.00,2815.00,319,5,5,5,7
1,1.00,880.00,86,5,5,4.86,8
2,0.89,200.00,17,4.94,4.91,5,49
1,0.99,681.00,361,4.65,4.75,4.91,88
2,0.58,280.00,362,4.85,4.8,4.93,41
1,1.00,1398.00,288,4.86,4.86,4.91,23
1,1.00,1598.00,362,4.57,4.83,4.81,47
2,1.00,1038.00,358,4.49,4.74,4.67,98
1,1.00,1500.00,365,4.7,4.55,4.87,60
2,1.00,991.00,362,4.65,4.83,4.83,81
2,0.85,4134.00,365,4.65,4.5,4.8,0
2,0.85,300.00,297,4.65,4.5,4.8,46
2,0.00,300.00,50,4.95,4.88,4.97,61
1,0.00,1298.00,90,3.67,3.67,3.67,3
1,0.57,1277.00,356,4.78,4.85,4.88,41
1,0.72,50000.00,295,4.56,4.67,4.85,27
2,0.72,991.00,363,4.67,4.67,4.67,3
2,0.97,331.00,173,4.82,4.67,4.92,170
2,0.71,400.00,89,4.43,4.33,4.9,0
1,0.14,465.00,356,4.43,4.33,4.9,51
1,1.00,3260.00,283,4.86,4.88,4.95,282
2,1.00,500.00,0,4.91,4.87,4.89,95
1,1.00,820.00,365,4.71,4.71,4.95,21
2,0.50,944.00,365,5,5,5,2
1,1.00,1769.00,282,4.96,4.9,4.97,254
1,1.00,998.00,85,4.89,5,4.95,19
1,1.00,1797.00,8,5,4.95,5,21
1,1.00,1401.00,78,4.91,4.75,4.96,107
2,1.00,427.00,52,4.9,4.85,4.95,147
1,0.77,1667.00,0,5,5,5,1
1,0.95,714.00,164,4.9,4.9,4.97,186
1,1.00,1100.00,364,4.67,4.64,4.74,43
2,1.00,270.00,17,5,4.94,5,17
1,1.00,1400.00,281,5,5,5,1
1,0.98,1027.00,83,4.52,4.62,4.44,81
2,1.00,300.00,341,4.94,4.94,5,19
1,1.00,671.00,330,4.85,4.83,4.86,205
1,1.00,837.00,255,4.78,4.69,4.96,115
1,0.99,2326.00,346,4.8,4.91,4.89,111
1,1.00,2888.00,329,4.71,4.6,4.87,85
1,1.00,827.00,265,4.7,4.57,4.81,54
1,1.00,540.00,250,4.93,4.79,4.97,29
2,0.52,360.00,331,4.72,4.28,4.9,29
1,0.00,3000.00,30,5,5,5,2
1,0.93,800.00,344,4.9,4.85,4.93,75
2,0.00,771.00,89,5,5,5,5
1,0.00,3999.00,365,5,5,5,2
2,0.00,650.00,365,4.79,4.79,4.94,19
2,1.00,230.00,67,4.78,4.7,4.78,23
2,0.50,203.00,175,5,5,5,1
1,0.50,5801.00,323,4.77,4.78,4.9,40
1,1.00,950.00,85,4.79,4.79,4.78,82
2,0.00,680.00,365,5,5,5,7
1,1.00,634.00,155,5,5,5,3
1,0.97,1166.00,158,4.69,4.73,4.94,70
1,1.00,1760.00,235,4.85,4.72,4.97,122
1,1.00,99998.00,365,4.85,4.89,4.96,83
1,0.00,600.00,0,4.93,4.94,4.98,96
2,1.00,1000.00,365,4.88,4.85,4.93,0
1,1.00,1194.00,263,4.88,4.85,4.93,379
1,0.93,900.00,305,4.63,4.86,4.89,64
1,0.83,793.00,0,4.84,4.94,4.99,80
1,0.97,248.00,317,4.9,5,5,20
2,1.00,485.00,0,5,5,5,1
1,1.00,1759.00,125,4.84,4.88,4.92,49
2,0.50,479.00,362,5,5,5,2
2,1.00,4000.00,90,4.96,4.86,5,0
1,1.00,3826.00,12,4.96,4.86,5,175
2,1.00,360.00,336,4.47,4.71,4.79,397
1,0.97,1889.00,243,4.97,4.98,4.97,100
1,1.00,2500.00,265,4.74,4.75,4.76,92
1,1.00,2197.00,146,4.82,4.86,4.97,118
2,1.00,1200.00,1,4.96,4.96,5,82
2,1.00,750.00,163,4.83,5,4.67,6
1,0.93,1150.00,329,4.72,4.76,4.95,75
2,0.06,235.00,363,4.84,5,4.84,20
1,0.88,900.00,110,4.88,4.63,5,9
2,0.97,560.00,80,4.88,4.81,4.94,16
2,1.00,396.00,264,5,5,4.5,3
1,0.80,970.00,74,5,5,5,1
1,1.00,1997.00,179,5,5,5,1
1,1.00,2739.00,305,4.95,4.98,4.99,202
2,0.77,2396.00,347,4.81,4.89,4.88,0
1,0.78,1700.00,0,4.81,4.89,4.88,79
1,0.99,1387.00,96,4.86,4.85,4.95,177
1,1.00,990.00,44,4.93,4.91,4.95,43
1,1.00,685.00,248,4.86,4.69,5,29
2,1.00,510.00,83,4.47,4.65,4.76,17
1,0.98,3714.00,364,4.63,4.69,4.74,0
1,0.98,420.00,342,4.63,4.69,4.74,314
2,1.00,390.00,350,4.72,4.75,4.88,208
2,0.94,519.00,165,4.69,4.89,4.77,35
2,0.33,514.00,173,5,4.94,5,18
2,0.33,400.00,364,4.86,4.57,5,7
1,0.99,819.00,327,4.79,4.9,4.86,42
1,0.90,3754.00,1,4.4,5,5,5
1,1.00,750.00,355,4.58,4.75,4.67,13
1,1.00,1395.00,209,4.91,4.91,4.96,117
2,0.80,850.00,179,5,5,4.5,2
2,0.00,250.00,78,5,4.88,4.75,8
1,0.98,2026.00,30,4.87,4.8,5,16
1,1.00,706.00,331,4.92,4.82,4.96,86
1,0.96,3694.00,347,4.84,4.97,4.9,31
1,1.00,1280.00,242,4.81,4.83,4.98,105
2,1.00,390.00,358,4.7,4.81,4.91,253
1,0.97,5208.00,274,4.96,4.88,5,174
1,0.00,1200.00,89,4.56,4.63,4.88,0
2,0.06,235.00,362,4.56,4.63,4.88,17
1,0.75,750.00,294,4.72,4.72,4.78,19
1,0.00,1598.00,284,4.82,4.94,4.92,62
2,0.80,220.00,291,4.5,4.73,4.78,42
2,0.52,405.00,0,5,5,5,0
2,1.00,4699.00,0,5,5,5,4
1,1.00,2154.00,313,4.9,4.96,4.92,180
1,1.00,779.00,351,4.71,4.76,4.92,75
1,0.00,600.00,20,4.92,4.97,4.95,40
2,1.00,1000.00,365,5,5,5,1
1,1.00,1983.00,22,4.74,4.73,4.98,103
1,1.00,669.00,316,4.94,4.78,5,32
1,0.00,820.00,169,4.91,4.91,4.91,24
2,0.95,397.00,356,4.78,4.83,4.87,87
2,1.00,550.00,358,4.88,4.82,5,0
2,1.00,495.00,364,4.88,4.82,5,17
2,0.95,358.00,348,4.77,4.81,4.81,199
1,0.50,800.00,87,4.67,5,5,4
2,0.50,280.00,47,4.86,4.71,5,7
1,0.70,439.00,297,5,5,5,4
2,1.00,430.00,264,4.85,4.88,4.97,88
1,0.78,1500.00,0,4.64,4.77,4.97,39
1,1.00,1390.00,264,4.97,5,4.97,36
1,0.69,675.00,149,4.85,4.85,4.94,34
2,0.72,435.00,324,4.89,4.79,4.96,54
2,1.00,285.00,358,5,5,5,33
2,1.00,400.00,265,4.9,4.91,4.99,138
1,1.00,420.00,0,5,5,5,4
1,1.00,2696.00,333,4.72,4.85,4.8,118
4,1.00,300.00,358,4.75,4.92,4.92,12
1,1.00,2336.00,345,4.83,4.86,4.7,115
1,1.00,471.00,140,4.63,4.38,4.63,9
2,1.00,650.00,205,4.88,4.73,5,26
2,1.00,900.00,163,4.94,4.95,4.93,253
1,1.00,2000.00,81,4.76,4.83,4.87,89
2,0.80,450.00,353,4.77,4.79,4.98,43
2,1.00,210.00,233,4.84,5,5,25
2,1.00,460.00,90,5,5,5,7
2,1.00,300.00,264,4.94,4.89,4.99,84
1,0.67,650.00,296,4.75,4.5,5,8
1,0.99,1000.00,157,4.86,4.77,4.93,111
2,0.97,400.00,268,4.89,4.85,5,67
2,0.94,3000.00,177,4.95,4.97,4.99,0
2,0.94,499.00,87,4.95,4.97,4.99,188
1,0.98,1199.00,352,4.79,4.85,4.9,63
1,1.00,1150.00,151,4.92,4.85,5,60
1,0.85,5991.00,176,4.73,4.73,4.85,75
2,1.00,500.00,173,4.71,4.71,4.86,7
1,1.00,6840.00,350,4.74,4.69,4.76,94
2,1.00,350.00,48,4.75,4.75,5,8
2,1.00,350.00,351,4.66,4.66,4.82,58
2,0.00,680.00,87,5,5,5,2
2,1.00,2297.00,360,4.58,5,4.58,12
1,1.00,1078.00,1,4.9,4.9,4.99,137
2,1.00,600.00,168,4.98,4.95,4.95,41
2,1.00,558.00,364,4.86,4.86,5,0
1,1.00,1000.00,344,4.86,4.86,5,57
2,0.67,550.00,225,4.89,4.89,4.84,45
1,1.00,940.00,271,4.92,4.69,4.88,26
1,0.71,2000.00,180,5,4.5,4,2
2,1.00,3000.00,178,5,5,5,2
2,1.00,1777.00,363,2.5,2.5,4.5,3
1,1.00,693.00,308,4.8,4.82,4.84,171
2,1.00,600.00,90,0,4.88,5,1
2,1.00,600.00,78,4.96,4.88,5,26
1,0.33,2500.00,357,5,5,5,4
2,0.50,207.00,335,5,5,5,4
1,1.00,550.00,135,4.72,4.84,4.77,206
2,1.00,460.00,110,4.9,4.8,4.93,116
2,1.00,409.00,356,4.95,4.92,5,37
2,0.67,600.00,0,5,5,5,12
1,0.98,1615.00,332,4.86,4.82,4.92,113
1,1.00,1638.00,80,4.86,4.9,4.86,43
1,1.00,619.00,0,4.5,4.58,4.92,12
1,0.93,3475.00,364,4.94,4.88,5,16
1,0.98,2500.00,92,5,4.89,5,9
1,0.93,1000.00,264,4.93,4.96,4.97,68
1,0.99,505.00,354,4.48,4.63,4.76,201
2,0.67,479.00,365,4,5,4,1
2,1.00,294.00,331,4.9,4.93,4.96,517
1,1.00,425.00,227,4.74,4.75,4.92,369
2,1.00,500.00,350,4.96,5,4.98,201
1,1.00,1400.00,89,0,5,5,1
2,1.00,200.00,0,5,5,5,4
2,1.00,1600.00,365,5,5,5,1
2,0.95,350.00,79,4.92,4.92,4.75,13
2,0.95,300.00,179,4.61,4.66,4.79,118
2,1.00,500.00,178,0,4.95,5,1
2,1.00,800.00,347,5,4.95,5,22
1,1.00,1500.00,173,5,4.96,4.92,26
1,1.00,690.00,67,5,5,5,5
1,1.00,1100.00,362,4.85,4.87,4.95,39
1,0.96,793.00,322,4.38,4.47,4.68,33
1,0.98,1478.00,49,4.85,4.81,4.92,111
2,1.00,300.00,280,5,5,4.92,13
2,1.00,3000.00,182,5,5,5,6
1,0.99,1000.00,69,4.86,4.77,4.93,177
1,0.98,700.00,154,4.82,4.73,4.83,94
2,0.94,1000.00,365,4.74,4.81,4.91,0
1,0.94,802.00,335,4.74,4.81,4.91,57
1,1.00,1198.00,0,4.85,4.77,4.77,13
1,1.00,650.00,163,4.77,4.78,4.94,200
2,0.00,201.00,295,4,5,5,1
2,0.99,279.00,49,4.77,4.61,4.9,61
1,1.00,750.00,312,4.96,4.94,5,78
1,1.00,2340.00,221,4.84,4.91,4.93,92
1,0.92,3518.00,10,4.94,4.92,4.93,108
2,0.00,430.00,365,4.5,4.29,4.96,28
1,0.98,1140.00,356,4.78,4.78,4.86,51
2,0.95,300.00,363,4.6,3.6,4.6,5
2,1.00,379.00,325,4.83,5,4.67,6
1,1.00,1100.00,326,4.68,4.78,4.83,250
1,1.00,1598.00,230,4.97,4.83,4.9,32
2,0.00,628.00,89,1,1,1,1
2,0.88,1199.00,365,5,5,5,0
2,0.88,1399.00,365,5,5,5,1
1,1.00,900.00,0,4.83,4.85,4.92,228
3,0.88,1999.00,365,4.36,4.68,4.82,22
2,0.88,899.00,325,4.33,4.67,4.33,15
2,0.92,1499.00,207,4.4,4.8,4.4,5
1,1.00,1200.00,351,4.63,4.77,4.81,240
2,0.92,942.00,362,4.5,4.39,4.72,18
1,1.00,1400.00,325,4.61,4.7,4.81,322
2,0.92,999.00,362,4.5,4.83,4.67,6
2,1.00,207.00,336,4.78,4.78,4.96,25
3,0.92,949.00,362,4.58,4.73,4.77,26
2,0.92,1849.00,298,4.14,4.29,4.43,7
2,0.80,450.00,32,5,5,5,28
1,0.98,2000.00,0,4.94,5,4.98,49
1,0.98,983.00,18,3.8,3.8,5,5
1,0.98,1078.00,31,4.96,4.98,4.99,103
2,0.50,719.00,11,5,5,5,4
2,0.00,900.00,364,5,5,5,2
1,0.92,828.00,315,4.83,4.86,4.93,299
2,1.00,2700.00,181,5,4.75,4.75,4
2,1.00,399.00,206,4.87,4.87,4.93,104
2,1.00,285.00,358,4.84,4.84,4.97,32
1,0.89,1299.00,37,4.79,4.82,4.78,56
2,1.00,300.00,363,5,5,4.94,17
2,0.88,1599.00,330,4,5,5,3
2,1.00,250.00,295,4.81,4.88,4.63,17
1,1.00,989.00,154,4.82,4.85,4.89,340
2,0.78,2500.00,179,4.46,4.39,4.68,30
1,0.78,1600.00,49,4.6,4.8,4.9,30
1,1.00,699.00,0,5,4.67,5,6
2,0.00,320.00,327,4.88,4.81,4.98,80
1,1.00,1384.00,293,4.79,4.9,4.93,228
2,1.00,371.00,49,4.78,4.85,4.8,42
1,1.00,979.00,290,4.75,4.87,4.98,150
1,0.83,2506.00,268,4.97,4.97,4.97,66
1,0.98,3800.00,0,5,5,5,4
1,0.98,850.00,175,4.97,4.97,5,38
1,0.98,1823.00,213,4.83,4.94,4.92,226
2,1.00,960.00,365,4.2,4,4.2,5
1,1.00,986.00,256,4.98,4.99,4.98,186
2,0.99,200.00,264,4.63,4.76,4.93,31
1,0.99,1716.00,123,4.85,4.94,4.99,109
2,0.94,20057.00,179,5,5,5,2
1,0.94,770.00,20,4.87,4.95,4.95,132
1,1.00,479.00,328,4.88,4.92,4.97,157
2,0.00,799.00,178,5,5,5,2
2,1.00,285.00,0,4.88,4.81,5,32
1,1.00,4955.00,313,4.93,4.95,4.93,237
1,0.80,1897.00,18,5,5,5,2
1,1.00,4570.00,327,4.9,4.91,4.91,208
1,0.98,990.00,345,4.89,4.97,4.97,262
1,1.00,759.00,311,4.74,4.89,4.72,174
1,1.00,800.00,354,4.99,5,5,99
1,0.98,4174.00,98,4.71,4.65,4.93,140
1,0.96,757.00,331,4.87,4.73,4.94,172
1,1.00,1350.00,26,4.96,4.99,4.91,86
1,1.00,1398.00,75,4.69,4.94,5,17
2,0.00,700.00,365,5,5,5,1
2,0.71,400.00,264,4.7,4.8,5,10
1,0.93,2458.00,337,4.98,4.87,4.91,53
2,0.95,700.00,179,5,4,5,1
1,0.95,1899.00,264,4.88,4.78,4.87,87
2,1.00,400.00,149,4.81,4.57,4.95,102
1,0.99,590.00,171,4.75,4.85,4.81,163
2,1.00,424.00,0,4.88,4.9,4.95,153
2,1.00,366.00,99,5,5,5,2
2,1.00,650.00,265,4.96,4.86,5,28
1,0.98,869.00,40,4.92,4.9,4.99,159
1,1.00,800.00,175,4.91,4.95,4.96,135
2,1.00,1550.00,360,5,5,5,8
2,0.00,1350.00,364,4.91,4.91,4.93,0
2,0.00,215.00,365,4.91,4.91,4.93,0
2,1.00,550.00,116,4.91,4.91,4.93,88
2,1.00,3000.00,337,4.82,4.82,4.73,0
1,0.33,1000.00,323,4.82,4.82,4.73,12
1,1.00,2856.00,333,4.73,4.92,4.88,84
1,1.00,1478.00,0,4.92,4.92,4.85,14
1,0.96,599.00,358,4.73,4.73,4.89,358
1,1.00,2989.00,137,4.78,4.83,4.95,58
2,1.00,800.00,158,4.46,4.4,4.67,81
2,0.96,786.00,364,4,5,5,2
1,0.96,1034.00,352,4.76,4.79,4.94,80
1,1.00,1897.00,0,4.53,4.73,4.65,52
2,0.62,759.00,336,4.89,4.89,4.94,47
2,1.00,300.00,277,4.83,4.87,4.86,0
1,1.00,1387.00,360,4.83,4.87,4.86,76
2,1.00,600.00,20,4.93,4.95,4.97,184
1,0.00,2000.00,324,4.83,4.65,4.96,24
2,0.92,650.00,177,4.93,4.93,4.82,28
1,1.00,507.00,333,4.76,4.84,4.94,140
2,0.00,960.00,365,5,4.67,5,4
2,0.00,500.00,65,5,5,5,2
2,1.00,1250.00,179,4.2,4.2,4.2,5
2,0.98,471.00,292,4.82,4.74,4.91,257
1,0.88,1200.00,276,0,4.73,4.92,1
2,0.00,380.00,364,4.81,4.73,4.92,0
1,0.98,850.00,361,4.81,4.73,4.92,53
1,0.98,850.00,361,4.86,4.76,4.98,42
1,1.00,850.00,355,4.33,4.17,4.5,8
2,1.00,3000.00,181,5,5,4,4
1,0.96,700.00,363,4.85,4.93,4.97,114
2,1.00,2700.00,182,5,4.67,4.42,12
2,1.00,414.00,365,2,2.5,3,2
2,1.00,3000.00,181,4.7,5,4.8,10
1,1.00,2560.00,302,4.88,4.88,4.88,193
1,1.00,998.00,162,4.71,4.61,4.95,59
1,0.94,1849.00,297,4.96,4.98,4.97,114
2,1.00,1350.00,181,2,5,1,1
1,0.96,1300.00,262,4.78,4.93,4.97,72
2,1.00,480.00,66,4.91,4.99,4.99,75
2,1.00,1350.00,181,4.5,4.5,3.5,4
2,1.00,379.00,364,1,1,1,1
4,1.00,350.00,364,4.41,4.13,4.72,0
2,1.00,800.00,141,4.41,4.13,4.72,80
1,1.00,500.00,278,4.71,4.43,4.93,14
1,0.99,440.00,0,4.96,4.9,4.99,168
1,1.00,1256.00,63,4.55,4.62,4.85,178
2,1.00,699.00,178,0,4.88,5,1
2,1.00,419.00,42,4.98,4.88,5,103
2,1.00,786.00,165,4.53,4.41,4.73,120
1,1.00,2716.00,350,4.81,4.86,4.95,43
2,0.75,900.00,309,5,4.8,5,15
1,1.00,950.00,102,4.8,4.81,4.82,101
1,1.00,1977.00,302,4.84,4.96,4.89,118
1,0.99,4341.00,365,4.8,4.8,4.8,0
1,0.99,1250.00,38,4.8,4.8,4.8,25
1,0.67,650.00,341,4.94,4.94,5,19
2,1.00,340.00,265,4.67,4.56,4.78,9
1,1.00,750.00,264,4.94,4.94,5,33
1,1.00,1238.00,103,4.86,4.87,4.98,64
1,0.99,1168.00,358,4.36,4.61,4.71,226
1,1.00,769.00,362,4.89,4.96,4.99,92
1,1.00,820.00,365,4.75,4.75,4.63,16
1,0.00,800.00,83,4.78,4.8,4.92,0
1,0.98,1020.00,365,4.78,4.8,4.92,0
2,0.98,456.00,54,4.78,4.8,4.92,252
2,0.00,364.00,364,5,5,5,8
1,0.98,850.00,354,4.95,4.95,4.98,66
1,0.98,1200.00,290,4.97,4.89,4.94,63
1,0.98,850.00,365,4.85,4.9,4.95,41
2,1.00,489.00,68,4.79,4.74,4.88,43
2,1.00,673.00,355,4.91,4.97,4.94,207
1,1.00,1600.00,363,3.33,3.33,3.33,0
2,1.00,600.00,365,3.33,3.33,3.33,3
2,1.00,650.00,176,4.4,4.5,4.67,90
1,0.99,879.00,359,4.52,4.57,4.7,118
2,1.00,650.00,168,4.44,4.5,4.65,117
1,1.00,780.00,171,4.46,4.41,4.78,98
1,0.96,2302.00,224,4.83,4.95,4.83,332
1,0.95,1911.00,128,4.86,4.61,4.96,145
2,1.00,630.00,157,4.43,4.35,4.7,93
1,0.00,350.00,180,0,4.78,4.88,0
1,0.60,2800.00,90,0,4.78,4.88,1
1,0.99,4165.00,0,4.81,4.78,4.88,88
1,0.96,900.00,322,4.69,4.66,4.9,32
1,0.82,700.00,89,4.89,4.72,4.89,72
1,0.94,2696.00,363,4.85,4.85,4.96,0
1,1.00,961.00,0,4.85,4.85,4.96,225
2,0.71,470.00,50,4.9,4.94,4.9,49
1,0.73,1350.00,350,4.67,4.69,4.78,45
1,1.00,1600.00,138,4.91,4.93,4.93,44
2,0.00,850.00,365,3.5,4.5,4.5,0
4,1.00,253.00,356,3.5,4.5,4.5,2
1,1.00,806.00,318,4.89,4.94,4.98,190
1,1.00,1201.00,59,4.96,4.97,4.99,321
2,0.98,300.00,161,4.78,4.74,4.79,74
1,0.98,720.00,137,4.79,4.81,4.94,116
2,0.98,339.00,143,4.99,5,5,109
1,0.99,1578.00,354,4.75,4.88,4.92,24
1,0.98,410.00,107,4.92,4.95,4.98,95
2,1.00,400.00,268,3.5,3.5,4.5,3
2,1.00,315.00,265,4.88,4.88,5,16
4,1.00,203.00,170,4.42,4.63,4.84,19
2,0.33,900.00,364,4.85,4.88,5,33
2,0.75,606.00,315,4.79,4.73,4.77,48
1,1.00,475.00,141,4.56,4.76,4.68,25
2,0.75,664.00,318,4.71,4.57,5,7
1,0.90,400.00,79,4.84,4.99,4.98,115
2,1.00,2486.00,362,5,5,5,2
1,0.60,300.00,251,4.8,5,5,6
2,1.00,890.00,57,4.85,4.62,4.92,13
1,1.00,600.00,83,4.41,4.12,4.44,18
2,0.71,330.00,78,4,3.75,4,4
1,0.71,1400.00,296,4.8,4.92,4.95,59
1,0.60,950.00,265,4.84,4.89,4.88,0
1,0.00,700.00,365,4.84,4.89,4.88,0
2,1.00,408.00,327,4.84,4.89,4.88,75
2,0.97,408.00,162,4.8,4.75,4.9,111
1,0.60,950.00,0,4.78,5,4.89,11
2,1.00,450.00,264,4.96,4.89,5,27
1,1.00,1957.00,55,4.91,4.85,4.94,104
2,0.99,300.00,33,4.93,4.93,5,30
1,0.99,950.00,0,4.83,4.86,4.89,98
1,1.00,3921.00,357,5,4.91,4.95,24
1,0.86,2000.00,78,4.86,4.82,4.77,23
2,0.00,260.00,365,4.8,4.89,4.78,0
1,0.96,640.00,78,4.8,4.89,4.78,74
1,1.00,1099.00,233,5,4.95,5,22
1,0.99,1362.00,357,4.36,4.45,4.72,321
2,0.67,1000.00,42,5,4.85,5,14
1,1.00,6000.00,364,5,5,5,9
1,1.00,3600.00,85,4.86,4.98,4.81,112
1,0.98,749.00,142,4.81,4.81,4.87,67
1,0.83,849.00,352,4.95,4.91,4.96,117
3,0.36,7788.00,365,4.95,5,4.95,0
2,1.00,360.00,125,4.95,5,4.95,42
1,1.00,1499.00,298,4.85,4.76,4.95,41
1,1.00,1280.00,131,4.9,4.87,4.99,145
2,1.00,3088.00,178,4.93,4.94,4.86,0
1,1.00,1900.00,271,4.93,4.94,4.86,91
2,1.00,290.00,330,4.46,4.31,4.69,26
2,1.00,350.00,295,4.9,4.94,4.94,48
2,0.77,265.00,27,4.93,5,5,31
1,0.77,950.00,74,4.97,4.95,4.98,61
1,0.33,708.00,229,4.81,4.83,4.91,113
2,0.33,699.00,180,5,5,5,4
1,1.00,1338.00,298,4.8,4.88,4.92,293
2,0.96,440.00,140,4.9,4.97,4.92,145
2,0.96,3994.00,179,4.98,4.98,4.94,0
2,0.96,950.00,357,4.98,4.98,4.94,54
1,0.86,998.00,0,4.75,4.75,5,4
1,0.67,2500.00,89,4.89,4.78,5,19
